,title,category
6146,창원NC파크 루버 추락 사고는 ‘예견된 인재’… 경찰 “설계·유지‧보수 관리 모든 과정 부실”,Social
6147,"트렁크 열다 3층서 추락…""난간 없었다"" vs ""개인 실수"" 책임 공방(영상)",Social
6148,AI가 만든 가짜 X-선 사진… 전문의 10명 중 4명만 구별했다,Social
6149,"울렸다 바로 꺼진 경보기…안전공업 화재 ""대피 지연 원인""",Social
6150,양꼬치·막창구이·새우튀김·닭꼬치…대구 서문·칠성시장 야시장 오픈,Social
6151,"지하철 혼잡 줄인다…서울시, 무선통신 기반 열차제어 도입",Social
6152,"""아이 낳으면 2000만원 드립니다""…출산축하금 대폭 상향한 이곳",Social
6153,"천장서 기름 떨어지는데…""안전공업 대표 딸이 시설개선 반려했다"" 의혹",Social
6154,"오영훈 ""공무원 선거개입 의혹 제 불찰""…""지시했다면 법적·정치적 책임""",Social
6155,"“결혼하자” 시청자에게 2억원 후원받은 BJ, 사기혐의 불기소 처분 받은 이유는?",Social
6156,‘기장 살해’ 김동환 검찰 송치…체포 9일 만에 검찰로(종합),Social
6157,"새만금국제공항 집행정지 기각…""회복 어려운 손해 아냐""",Social
6158,"'항공사 기장 살해' 김동환 검찰 송치… ""악랄한 기득권 천벌 받은 것"" [뉴시스Pic]",Social
6159,경기 시장·군수 30명 재산 증가…평균 재산은 16.2억,Social
6160,"심야에 고속도로 걷던 40대男, 달리던 차량에 잇따라 치여 숨져",Social
6161,화재 영덕풍력발전기 블레이드 추락…불꽃 산으로 튀어,Social
6162,국화와 500만원…참사 나면 어김없이 도착하는 ‘어느날’,Social
6163,영덕 풍력발전기 화재 사망 근로자 3명 합동분향소 양산에 마련,Social
6164,도시철도 혼잡도 20% 줄이는 무선통신 열차제어시스템 도입,Social
6165,"""애들 갖고 다니는 건데"" 납 549배 초과 검출...'알테쉬' 학용품 주의보",Social
6166,"이서진, 결혼식 축의금 소신 발언 ""안 가면 돈 안 낸다""",Social
6167,"탈영 해병, 그랜저 훔쳐 김포→목포…5시간 만에 검거",Social
6168,서울지하철 '무선통신 신호시스템' 도입…배차간격 더 줄인다,Social
6169,"서울시, 상암 랜드마크용지 규제 완화…20년 표류 끝날 듯",Social
6170,대구시장 여론조사서 '컷오프' 이진숙 25.5% 1위…지지없음 19.5%,Social
6171,"""서울지하철 혼잡도 20% 줄인다""…최첨단 '무선통신 신호시스템' 도입",Social
6172,"""창원NC파크, 설계·시공·감리·관리 총체적 부실""",Social
6173,관광버스가 도로 위 멈춘 승용차 '쾅'...1명 사망·1명 중상,Social
6174,"법무부, 재판기록 열람·등사 수수료 전면 면제…5월 시행",Social
6175,바싹 마른 강원…엿새째 건조특보 속 산불 잇따라 대형 화재 '비상',Social
6176,"기장 살해범 김동환 ""천벌 받은 것"" 피해자에 막말",Social
6177,'배우자 출산휴가' 업무 대신한 동료에 지원금,Social
6178,오세훈 재산 72억 신고…광역단체장 중 1위,Social
6179,조민 “친구들이 어디 모자라냐고” 혼인신고 3번 만에 성공,Social
6180,"이혼때 주식 빚 떠넘기려는 아내…알고보니 ""큰돈 벌었다"" 자랑",Social
6181,"한의사 이경제 원장, 강릉아산병원에 1억원 추가 기부",Social
6182,오토바이 절도 잡고 보니 촉법소년…풀어주니 또 훔쳐 무면허 운전,Social
6183,"""네메시스, 휴브리스""…기장 살해 김동환, 무슨 말?",Social
6184,"나주혁신도시, 특별시 '심장' 부상…공공기관 추가 이전 기대",Social
6185,춘천시 종량제봉투 3개월 이상 물량 확보,Social
6186,'개구리소년 사건 35주기'…진상규명위 설치 요구,Social
6187,"'재산 꼴찌' 김영환 지사, 부채는 감소…기초단체장 재산도 증가",Social
6188,차량 이동 요청한 아파트 경비원 폭행…40대 입주민 경찰 조사,Social
6189,소방구역 차 빼달랬더니…경비원 멱살 잡고 내동댕이친 입주민,Social
6190,"""이 대리 내일부터 공석""…업무 떠안은 동료도 지원금 받는다",Social
6191,"기장 살해범 김동환,범행 정당화하며 피해자에 막말",Social
6192,헬리코박터 제균만 하면 끝?…'이 습관' 안고치면 위암↑,Social
6193,곡성 기차마을 폐기차 취재하던 기자 폭행한 50대 입건,Social
6194,특허·상표 도용으로 피소된 업체 대표…경찰 “형사처벌 대상 아냐” 불송치,Social
6195,정은경 복지부 장관 재산 58억…오유경 식약처장 96억,Social
6196,"어도어 VS 다니엘·민희진, 431억원 두고 벌이는 결전 시작",Social
6197,"탈영한 해병대 일병, 車 훔쳐 고향으로…5시간만에 체포",Social
6198,"""악랄한 기득권, 천벌받은 것""…'기장 살해' 김동환, 피해자에 막말",Social
6199,"삼성바이오 파업 '기로'…노조 ""인사·채용 사전협의"" 요구",Social
6200,안전공업 참사 희생자 발인 엄수…시민 3천명 합동분향소 찾아,Social
6201,"""이전에도 학대""…6년 전 3살 숨지게 한 친모, 구속송치",Social
6202,"강기정·신정훈, 민형배·주철현 '한 팀'…토론도 '팀플레이'",Social
6203,공장에 '허용치의 10배' 나트륨 보관한 안전공업…150㎏ 적발,Social
6204,"""헬리코박터균 없애도 비만이면 위암↑…55세 이후 제균자 주의""",Social
6205,파주서 신호 위반 차량이 오토바이·버스 충돌…10명 부상,Social
6206,부산 남해고속도로서 5중 추돌사고…6명 중경상,Social
6207,"‘아빠 출산휴가’ 동료 업무 대신하면 지원금…노동부, 고용보험법 등 개정",Social
6208,"검찰로 송치된 기장 살해범 김동환, 피해자에게 막말",Social
6209,"""종량제 봉투 공급 이상 없다, 안정적 관리중""…춘천시, 사재기 자제 당부",Social
6210,"이서진, 결혼식 소신발언…""모바일 청첩장? 축의금 안보내고 연 끊어""",Social
6211,[기자수첩] 황인호 전 대전 동구청장의 오만과 꼼수,Social
6212,부산 공직자 평균 재산 9억…62% 증가,Social
6213,풍력발전기 사고 잇따르는데 지자체에 관리·감독 권한 없어,Social
6214,무증상 대동맥판막협착증에서 조기 수술 ‘장기적 효과’ 입증,Social
6215,곡성 폐기차 취재 중이던 기자 폭행…50대 입건,Social
6216,"""네메시스! 천벌 받은 것""…기장 살해 김동환이 외친 말",Social
6217,"김진태 지사 43억…강원 공직자 재산 공개, 100억대 자산가 2명",Social
6218,"""결혼하자""며 女에게 후원금 2억 받은 男 BJ..불기소 처분 받은 이유",Social
6219,“감히 내 차를?” 소방구역 주차 제지에 20대 보안요원 폭행한 아파트 입주민,Social
6220,안전공업 화재 희생자 첫 발인…발길 돌린 ‘막말 논란’ 대표,Social
6221,"전한길, 이준석 '법적대응' 예고에…""안 두려워, 졸업장 공개하면 될 일""",Social
6222,"'그알', 김소영 약물 공개 논란 해명⋯""정보 제공 목적 아냐, 잔혹성에 초점 맞춰야""",Social
6223,"부산 남구 '어린이집 갈등', 노조지부장 복무규정 위반으로까지 번져",Social
6224,"[인터뷰] 주진우 ""부울경 심장은 이제 낙동강...서부산 천지개벽 시대 열겠다""",Social
6225,'전재수 의혹' 그 시계…'785만원 까르띠에 발롱블루'를 알아보자,Social
6226,탈영한 해병대원 길거리서 승용차 훔쳐 도주…5시간 만에 검거,Social
6227,“두 번 시도 끝에 드디어”…결혼 1년7개월 만에 조민이 전한 기쁜 소식,Social
6228,파주서 신호위반 차량이 오토바이·버스 충돌…10명 부상,Social
6229,이장우 29억·최민호 19억·김태흠 15억·김영환 -3억… 공직자 재산 공개,Social
6230,"경북 곳곳 화재·사고 잇달아…80대 보행자, 포터에 치여 위독",Social
6231,꿀 따러 갔다가…단양 산불 현장서 80대 남성 숨진 채 발견,Social
6232,'마약왕' 박왕열 압송‥범죄 수익 '30억' 추정,Social
6233,"한밤중 고속도로 걷던 남성, 차에 치여 숨져…경위 조사",Social
6234,"식재료 빨리 동난다 했더니…신입 직원이 옷 속에 '쏙', 한달 13번 범행",Social
6235,[단독]BTS 공연때 광화문 인구 7만6000명…외국인 25%,Social
6236,모친에 돈 요구하며 폭행하고 금팔찌 빼앗아 달아난 30대 아들 체포,Social
6237,"6년만에 드러난 비극...엄마 손에 숨진 세 살배기, 위기신호 눈감은 사회",Social
6238,남해고속도로 서부산 TG 인근 5중 추돌사고…6명 부상(종합),Social
6239,"대구 전태일 청년센터 건립, 이재명 대통령 약속 지켜지나",Social
6240,“돈 내놔” 어머니 폭행 후 금팔찌 빼앗아 달아난 30대 아들 검거,Social
6241,"춘천시 ""종량제봉투 공급 문제 없어""…불필요한 사재기 자제 당부",Social
6242,"""남성 출산휴가 때 동료에게 지원금""…고용보험법 등 개정 시동",Social
6243,“1년 뒤 한파 맞힌다”…적도 태평양 ‘온도 스위치’가 켜지면 벌어지는 일,Social
6244,내 결혼기념일에 돌아가신 아버지… 평생 잊지 말라는 뜻이겠지요[그립습니다],Social
6245,한밤중에 고속도로 걷던 40대 남성 달리던 차량 5대에 연속으로 치여 숨져,Social
6246,“아들 맞아?”…어머니 폭행 뒤 금품 빼앗아 달아난 아들 붙잡혀,Social
6247,강아지 기분 좋으면 꼬리 흔든다? 상황따라 달라[김규회의 뒤집어보는 상식],Social
6248,"""게임이라 생각하고 쏘라, 처리하면 1억""…'마약왕' 잔혹 행적",Social
6249,부산 남해고속도로지선 5중 추돌…6명 부상,Social
6250,'기차마을 차량 폐기' 취재하던 기자 때린 50대 입건,Social
6251,서울시 ‘강동구 명일동 땅꺼짐’ 구간 9호선 공사 재개,Social
6252,"탈영 후 차량 훔쳐 목포까지 도주한 해병대원, 5시간만에 검거",Social
6253,휴가 군인·대학생 속여 돈 가로챈 50대 구속 송치,Social
6254,"‘마약왕’ 박왕열, 기내서 “수갑 풀고 가면 안 돼요?” 불평",Social
6255,천안 공장·철근가공업체서 작업자 사고 잇따라…2명 다쳐,Social
6256,“한 말씀 하시죠”…취재진 질문에 수갑 찬 ‘마약왕’ 발끈하며 한 말,Social
6257,"""국힘 유승민 카드 살아있다""…김영진, '경기지사 낙관론' 경계",Social
6258,"'음주폭행·체납' 이혁재, 국민의힘 '청년 오디션' 심사위원 '시끌'",Social
6259,제주서 버스 등 차량 5대 잇따라 부딪쳐…1명 병원 이송,Social
6260,"'개구리소년 사건' 35주기 추도식…""진상규명위 설치해달라""",Social
6261,"""다니엘·민희진이 431억 배상하라""…어도어 '손배소' 오늘 시작",Social
6262,"연습생인데도 사생 붙었다…SM ""숙소 침입에 신체 접촉""",Social
6263,"스토킹 신고 4만건·구속률 단 3%…""관계 맥락 반영 법 개정해야""",Social
6264,일반 승객도 있는데…‘마약왕’ 박왕열 “수갑 풀면 안 돼요?” 요구,Social
6265,정성호 장관 재산 48억…법무·검찰 고위직 대다수 '증가',Social
6266,어머니 폭행하고 금팔찌 빼앗아 달아난 30대 아들 체포,Social
6267,민주당 광주 구청장 예비경선 결과 북구 5명·남구 2명 '압축',Social
6268,"""한밤중 고속도로에 행인?""…도로 걷던 40대, 차량에 잇따라 치여 숨져",Social
6269,소방구역 차 빼달라던 보안요원 폭행한 아파트 입주민 입건,Social
6270,"'고3' 학생회장, 김해시의원 도전장...김태훈 ""낮은 자세로 묵묵히 일할 것""",Social
6271,기온 껑충 올라 따뜻한 낮⋯대기는 탁하고 건조,Social
6272,김동연 38억·임태희 50억…경기 지사·교육감 재산 '껑충',Social
6273,군 간부 아는 척 속여 휴가 군인들 돈 뜯은 50대 구속 송치,Social
6274,"'의·한 경계 넘어'…이경제 한의사, 강릉아산병원에 1억 기부",Social
6275,"""도봉구 집값 하락에도 규제?"" 민원에…서울시 ""공감하지만""",Social
6276,'배우자 출산휴가' 공백 메운 동료에 업무분담 지원금,Social
6277,적도 태평양 수온이 보낸 경고… 올겨울 '추위 예측 정확도' 미리 알 수 있다,Social
6278,"여고생도 길거리서 성매매 호객...""따라간 남성 처벌"" 검토하는 일본",Social
6279,"조민, 2번 시도 끝에 혼인신고…""출근 미루고 구청 가기 힘들어""",Social
6280,20년 넘게 월급 쪼개 기부… 대전꿈나무 754명에 희망의 버팀목[사랑의열매],Social
6281,단양 월악산국립공원 산불현장서 80대 숨진 채 발견,Social
6282,"남도일보, 광주 3개 일간지에 정정보도 요청… 왜?",Social
6283,"심야 시간 고속도로 걷던 40대, 차량 5대에 잇달아 치여 사망",Social
6284,박왕열 “수갑 풀고 가면 안돼요?”…한국행 비행기서 불평,Social
6285,탈영한 해병대원 승용차 훔쳐 도주…5시간 만에 검거,Social
6286,"""잠 깨려다 폐 망가져""…'청소년 유행' 코 흡입 에너지바, 죄다 '중국산'",Social
6287,"홍성주 대구 달서구청장 예비후보, ""경선 규정을 인지하지 못하고 단일화에 응했다""",Social
6288,진화하는 '엉터리' 공무원 해외훈련보고서 3년 치 전수조사 [취재파일],Social
6289,"""돈 달라"" 어머니 폭행하고 금팔찌 빼앗아 달아난 30대 아들 체포",Social
6290,"3살 딸 살해·유기 친모 등 구속 송치...""딸이 짐 같았다""",Social
6291,"""내가 입 열면 한국 뒤집어져""...황하나도 '마약왕' 박왕열 고객",Social
6292,"""간부 잘 아는데 교통비 좀"" 휴가 군인들 돈 뜯은 50대 구속",Social
6293,"경찰, ‘탈영·승용차 훔쳐 도주’ 해병대원 검거",Social
6294,"오토바이 훔쳐타고 무면허 운전한 촉법소년, 풀어주니 또다시 절도",Social
6295,"어도어, ‘256억 승소’ 민희진·다니엘 측 상대 431억 손배소 재판시작",Social
6296,"""도망치면 가족까지…"" 부산 중식당서 수년간 직원 폭행·협박 의혹",Social
6297,"‘마약왕’ 박왕열, 비행기서 “수갑 풀고 가면 안 돼요?” 불평",Social
6298,"""한 명만 낳아도 2000만원""…출산축하금 대폭 인상한 '이 도시'",Social
6299,'배우자 출산휴가' 업무 대신한 동료도 지원금…중소기업 대상,Social
6300,[내일날씨] 전국 맑지만 미세먼지 '나쁨'…수도권 '매우나쁨',Social
6301,"다문화 청년, 전기엔지니어 꿈이 현실로…한국폴리텍대학의 힘",Social
6302,"""431억원 배상하라""…어도어 vs 다니엘·민희진, 손배소 26일 시작",Social
6303,고위직 법관 평균 재산 44억원…헌법재판관 평균 24억원 [재산공개],Social
6304,"""수갑 풀면 안 돼요?""…'마약왕' 박왕열, 한국행 비행기서 불평",Social
6305,어도어 vs 다니엘·민희진 430억원대 손배소 오늘 첫 재판,Social
6306,"부산 강서구 서부산TG 인근서 5중 추돌…1명 중상, 4명 경상",Social
6307,박형준 측 “까르띠에 발롱블루 특정”…전재수에 “시민 앞 진실 밝히고 사죄하라”,Social
6308,"""2번 실패했다""…조민, 1년 7개월 만에 '혼인신고' 완료",Social
6309,아침 곳곳 짙은 안개…낮 최고 23도·미세먼지 '나쁨',Social
6310,강기정 광주시장 11억·신수정 시의회의장 2억9000만원,Social
6311,탈영 후 승용차 훔쳐 도주한 해병대원… 5시간 만에 검거,Social
6312,"""송환될 일 없다""더니…보도 뒤 기자 살해협박 한 박왕열",Social
6313,'의·약·한' 메디컬 3관왕 붙고도 '사범대' 택한 이유 & 비법은,Social
6314,"[단독] 수술 중 허망하게 떠난 20대 딸, 강남 병원 의사는 ‘어쩔 수 없는 사고’라 했다 [세상&플러스]",Social
6315,"전직 창원시 구청장 등 108명 ""강기윤 지지합니다""",Social
6316,"""사재기 안 해도 됩니다"" 부산시, 종량제봉투 '비상 관리' 돌입",Social
6317,"홍서범 아들, 임신 아내 두고 여교사와 외도…""양육비도 외면""",Social
6318,"서울시, '명일동 땅꺼짐' 9호선 공사 재개… '안전 최우선'",Social
6319,강원 방문의 해 4월 추천 여행지는…영월 단종문화제·양양 남대천 벚꽃길,Social
6320,간밤에 창고와 차량 화재 잇따라…인명피해 없어,Social
6321,‘짐 같았다’ 3세 딸 살해한 친모…위기 정보 등록에도 조사 없었다,Social
6322,탈영 후 차 훔쳐 타고 김포→목포 도주한 해병대원,Social
6323,"대동맥판막협착증, 증상없어도 수술…""10년 이상 효과""",Social
6324,단양 산불 현장서 80대 숨진 채 발견…경찰 조사,Social
6325,“시민수당” “일자리 10만개” “삼성반도체 유치”…지선 앞두고 ‘장밋빛 공약’ 봇물,Social
6326,탈영뒤 승용차 훔쳐 도주한 해병대원…“5시간만에 검거”,Social
6327,"탈영한 해병대원, 승용차 훔쳐 목포까지 도주…비무장 상태로 검거",Social
6328,"""출근 시간에 아이 태우지 마세요""…'지옥철' 악명 9호선 급행 두고 갑론을박",Social
6329,"고교생들, 학교 복도·화장실서 ‘뻐끔뻐끔’ 흡연 논란",Social
6330,태백에 '병원급 규모' 대형 치과 들어선다,Social
6331,경찰 고위직 재산 평균 15억…치안감 이상 재산공개,Social
6332,탈영 후 차량 훔쳐 도주한 해병대원…5시간 만에 붙잡혀,Social
6333,일가족 탄 SUV 바다로 돌진…엄마 숨지고 중학생 딸 중태,Social
6334,[재산공개] 박완수 경남지사 19억 8774만원…8449만원↓,Social
6335,차량 5부제 첫날부터 혼선…고위 공직자·지자체장도 위반,Social
6336,3명 살해 2번 탈옥…교도소에선 호화생활하며 '마약왕',Social
6337,"행안부, 전남광주통합특별시 출범 앞두고 협업 본격화",Social
6338,"“세금 100% 면제, 돌아오라” 정부 유혹에도…금융관료·자녀들은 여전히 ‘서학개미’",Social
6339,"'마약왕' 박왕열 10년 만에 국내 송환…취재진에 ""넌 남자도 아냐""",Social
6340,"수갑 차고도 고개 '빳빳' 박왕열…JTBC 기자에 ""넌 남자도 아니야""",Social
6341,"윤호중 행안부장관, 금호타이어 함평공장 건설 현장 방문",Social
6342,낮 최고 23도 '완연한 봄'…서쪽 지역 짙은 안개 유의,Social
6343,서쪽 지역 짙은 안개 주의보…수도권 등엔 건조특보 ‘산불 조심’,Social
6344,"HS화성, '범어역 파크드림 디아르' 견본주택 27일 공개",Social
6345,사재기에 “1인당 2장 구매 제한”…‘쓰레기 봉투’ 대란에 진화 나선 기후부,Social
6346,"""놔! 상관 말라고""…오토바이 상습 절도 촉법소년, 풀어주니 또",Social
6347,남의 차 훔쳐 달아났는데...범인 잡고보니 '깜짝',Social
6348,“2만명 중 1%의 답장”…이일하 이사장이 말한 굿네이버스의 시작 [함께미래 리더스],Social
6349,[재산공개] 대전시 공직자 98명 중 63명 증가…평균 9억4667만원,Social
6350,선수단 삥뜯은 용인시 조정팀 감독 징계위로,Social
6351,“미래 안보이는 조직”…복지부 전출자 확산에 내부 위기감,Social
6352,어도어-민희진 분쟁 총정리...전속계약 충돌에서 430억 소송까지 [지금이뉴스],Social
6353,새벽 경주·의성 저온창고·지게차에 불…전기적 요인 추정,Social
6354,탈영한 해병대원 승용차 훔쳐 도주했다가 5시간 만에 경찰에 붙잡혀,Social
6355,광주서 무단횡단 80대 차량에 치여 숨져,Social
6356,"목 졸라 세 살 딸 살해하고 방치한 친모 구속송치...""이전에도 학대""",Social
6357,"[날씨] 포근하지만, 초미세먼지↑…대기 건조·산불 조심!",Social
6358,한국형 전투기 KF-21 본격 양산체제 돌입,Social
6359,알리서 산 키링 등 학용품…납 549배 초과 검출,Social
6360,"“쓰레기봉투 대란 없다” 부산시, 유가발 공급불안 선제 차단",Social
6361,"추경호 ""계엄 협조 안 해""…CCTV엔 그날 모습 고스란히",Social
6362,"홍서범·조갑경, 아들 불륜·이혼 논란에…""결론 아직 안났다""",Social
6363,해병대원이 탈영 후 승용차 훔쳐 도주…5시간 만에 검거,Social
6364,"""티눈 수술 2,500번"" 타낸 보험금 7억…결말은",Social
6365,"시흥 세 살 딸 살해 친모 구속 송치…""전에도 학대한 적 있어"" 자백",Social
6366,"걷게 만드는 '500원의 마법'…괴산군, 걷기 재테크가 바꾼 일상",Social
6367,"[아침에 이슈] 李, 'SBS 그것이 알고 싶다' 또 비판",Social
6368,"광주서 도로에 멈춰선 승용차, 대형버스가 추돌…2명 사상",Social
6369,부산 인근 고속도로 연쇄 추돌사고…6명 중경상,Social
6370,태국 여행서 호기심에 딱 한방…'40대 가장' 떡볶이집 아빠는 그렇게 추락했다,Social
6371,"""가족 죽일 것"" 온몸 피멍…중국집서 '지옥의 5년'",Social
6372,"6년전 세살 딸 살해한 친모 구속송치…“야산 유기, 학대 전력도”",Social
6373,"'431억 손배소' 어도어 vs 다니엘·민희진, 오늘 첫 재판",Social
6374,"'식스센스' 연출 정철민 PD, 강제추행 혐의 4월 14일 첫 재판",Social
6375,[날씨]낮 최고 23도까지…일부 지역 '짙은 안개',Social
6376,"""韓 1호 통합특별시 출범""…정부·지자체 '원팀' 본격 가동",Social
6377,"전두환 비판 유인물 뿌리려던 대학생, 44년 만에 무죄",Social
6378,한밤 고속도로 걷던 40대 차에 치여 숨져,Social
6379,"""부당한 지시로 김건희 기소 막았다"" 특검이 본 '윗선 개입'",Social
6380,매년 불어나는 보험약값…건보재정 지속 가능성 우려,Social
6381,도로 한복판에 멈춰 선 승용차에 대형버스 추돌…2명 사상,Social
6382,새벽 전주 한 원룸 주차장 세워진 차량서 불…인명피해 없어,Social
6383,체포된 ‘마약왕’ 박왕열의 첫 요구 “수갑 좀 풀어달라”,Social
6384,"학교 앞 ‘혐오 시위’ 제동…학교장, 경찰에 제한 요청 가능해진다",Social
6385,"""세 살 딸 키우기 싫어"" 살해한 친모 등 구속 송치",Social
6386,사천서 탄생한 K-전투기... KF-21 양산 1호기 첫 출고,Social
6387,박형준 55억…부산 공직자 재산 ‘상위권 고액화’ 뚜렷,Social
6388,경기지역 31일부터 벚꽃 만개…시작은 부천 원미산,Social
6389,천안 철근가공업체·공장서 작업 중 잇단 사고…40대 두명 다쳐,Social
6390,"""9호선서 아이 압사 직전…출근길 제발"" SNS 설전",Social
6391,3살 딸 살해 30대 친모 구속 송치…시신 유기 공범도 함께 넘겨,Social
6392,재판 뒤 다시 필리핀으로…인도 기간 연장도 추진,Social
6393,"美 법원 ""SNS 중독 책임""...메타·구글에 44억원 배상 평결",Social
6394,행안부·전남·광주 '원팀' 가동…전남광주통합특별시 7월 출범에 박차,Social
6395,농협 개혁안 ‘외부통제 강화 vs 협동조합 자율성 보장’ 맞서,Social
6396,‘농협법 개정’ 세부내용 합의 도출 진통 예상,Social
6397,다이소의 끈질긴 요청에도 거절…해외서 대박난 수세미,Social
6398,"농협 회장 출마시 조합장 사퇴 의무화…농협개혁위, 13개 과제 발표",Social
6399,'왕사남' 유지태처럼 찌워볼까…의사들이 말리는 이유,Social
6400,"김영훈 노동장관 ""대전 화재 참사는 전형적 인재""",Social
6401,"어도어 vs 다니엘·민희진, 431억 배상 소송 시작",Social
6402,"어도어, 다니엘·민희진 상대 430억 손배소 오늘 시작",Social
6403,"'그알 조폭연루설' 반박 법정 증언 있었다…""애초에 말이 안 돼""",Social
6404,"""동생 시신 아직도 못 찾아""…두물머리 유기 사건, 첫 공판 또 연기",Social
6405,"""뉴진스 이탈 책임 430억""...어도어 vs 다니엘·민희진 손해배상 소송 시작",Social
6406,"국내 송환된 마약왕 박왕열, 오늘부터 본격 조사",Social
6407,"""전에도 목 졸랐다""…3살 딸 숨지게 한 친모, 구속 송치",Social
6408,"서울시립대 박훈 교수, 세금서 ‘결혼·이혼·상속’ 출간",Social
6409,대전 화재 참사 눈물 속 첫 발인…경찰 수사도 속도,Social
6410,3월 26일 굿모닝 MBN 이 시각 주요뉴스,Social
6411,"""불매는 옛말"" 2030에 인기 폭발…역대 최고치",Social
6412,"서울행정법원, 새만금공항 기본계획 집행정지신청 ‘기각’·‘각하’",Social
6413,"오세훈, 재산신고 72억…광역단체장 중 ‘최고’",Social
6414,알코올 치료시설 인연이 비극으로…술 마시다 지인 살해 50대 '중형',Social
6415,"'계엄 해제 방해' 추경호, 첫 재판에서 혐의 전면 부인",Social
6416,"대전 화재 ""안전 수차례 건의했지만...임직원이 컷"" 대표 딸 의혹",Social
6417,"세살 딸 살해 친모 구속송치...""이전에도 목 졸랐다""",Social
6418,아파트 건설 부지에서 발견된 ‘세계 최대 주먹찌르개’,Social
6419,'납 549배' 키링 적발…중국산 학용품 '빨간불',Social
6420,"""선빵"" 요구한 김동연, 경기 동북부 공공의료원 '청신호'",Social
6421,쿠팡 야간 배송 안 힘들다더니‥로저스 대표 새벽배송 체험 반응은? [모닝콜],Social
6422,"""예비군 연기? 이러면 깔끔""…허위 진단서 600장 장사한 한의원",Social
6423,"'메디컬 3관왕' 붙었는데 ""의대 안 가요""…이유 화제",Social
6424,"아침에 입은 외투, 낮엔 필요 없어요···일교차 최대 ‘20도’",Social
6425,"""나눌 재산 없다더니 뒤에선 주식 자랑?""... '개인회생' 아내의 소름 돋는 은닉 재산 추적",Social
6426,"""아내 임신 중 여교사와 불륜""…홍서범·조갑경 아들, 양육비 미지급까지?",Social
6427,"어도어 ""430억 배상하라""…다니엘·민희진과 소송 오늘 시작",Social
6428,"[투데이 라인업] 당정, 25조 규모 '전쟁 추경' 협의 / 어도어 vs 다니엘·민희진 431억 소송 시작 / BTS, 미국 '지미 팰런 쇼' 출연 / 2026 KBO리그 미디어데이",Social
6429,'도미노 충격' 확산…공장 줄줄이 멈추고 '구매 제한',Social
6430,한참을 바다만 바라보다‥CCTV 속 마지막 가족,Social
6431,"[李정부, 통제vs과제] 안전 규제 부담에 R&D 시간 통제까지…중처법 확대·주 52시간 고수",Social
6432,"'친문 저격' 송영길에 한겨레 ""여당 전직 대표가 분열 조장… 유감""",Social
6433,“‘현대판 고려장’ 막아야…통합돌봄 확대가 사회적 비용 줄일 것”,Social
6434,[연합뉴스 이 시각 헤드라인] - 07:30,Social
6435,"3명 사망 풍력발전 '노후화 심각'‥""특별 관리 필요""",Social
6436,"이상일 용인시장 ""반도체 국가산단 전력 계획, 정부는 즉각 실행하라""",Social
6437,[이시각헤드라인] 3월 26일 라이브투데이,Social
6438,"184m 세계 최고 해상 전망대, 인천 청라에 4월 개장",Social
6439,경기 공공기관장·시군의원 468명 평균 재산 12억2913만원,Social
6440,3월 26일 '뉴스 퍼레이드' 오프닝,Social
6441,[와글와글 플러스] '금은방 업주 강도살인' 김성호 무기징역,Social
6442,김두겸 울산시장 재산 30억 2259만원.. 울산 공직자 32명 재산 공개,Social
6443,"""아버지 땅인 줄"" 20년간 세금 냈는데…황당 반전",Social
6444,"""환상적 블로킹""…주차장서 몸 날려 잡은 경찰",Social
6445,"""또 쾅쾅…공습경보에 앰뷸런스 소리도 들려요""",Social
6446,"한밤 중 고속도로 위 걷던 40대男, 차량 4대가 쾅…끝내 숨졌다",Social
6447,7월 문여는 인천 영종경찰서…임시청사 건물 놓고 '시끌',Social
6448,"인구 '골든크로스' 올까… 출생아 증가, 인구 감소 '주춤'",Social
6449,3월 26일 굿모닝 MBN 주요뉴스,Social
6450,[전문의 칼럼] 봄철 족저근막염 주의... 산책 시작했을 뿐인데 발바닥 통증?,Social
6451,"""부검보다 빠르고 정확했다""...대체 뭐길래",Social
6452,"“잃을 것 없다”…40대 성폭행 10대, 7년형 복역 중 또 범죄 [잇슈 키워드]",Social
6453,“출퇴근길 100명 중 8명꼴”…지하철 무임승차 손본다 [잇슈 키워드],Social
6454,고위직 검사 평균 재산 23억원...1위는 김태훈 대전고검장,Social
6455,고위 법관 평균재산 44억원.. 법관간 재산 격차 최대 130배,Social
6456,헌재 재산 공개…김상환 21억 ‘6위’·오영준 41억 ‘1위’,Social
6457,[2026 재산공개]오세훈 재산 72억원… 전국 광역단체장 1위,Social
6458,맑고 포근한 봄 날씨…전국 곳곳 미세먼지 ‘나쁨’ [오늘날씨],Social
6459,7년 만에 1월 출생아 최다…인구 감소 1만명 줄며 ‘골든크로스’ 성큼,Social
6460,"'외화내빈' BIFF, 30년 지나도 '천수답' 보조금 의존 언제 탈피?",Social
6461,"매경이 전하는 세상의 지식 (매-세-지, 3월 26일)",Social
6462,"""아토피 치료제 시장 커진다""…제약사들 신약개발 속도",Social
6463,[단독] “예비군 때문에 왔죠?” 3분 만에 ‘뚝딱’…허위 진단서 600장 뿌린 한의원,Social
6464,[전국레이더] '훅' 오른 기온에 봄꽃 축제 스타트…바가지요금 주의보,Social
6465,돌봄과 부양을 동시에 떠안은 태국의 ‘착한 딸들’[#아시아여성],Social
